mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31.651888608932495,1.044946530857676,0.5187544822692871,0.014510845171189847,True,balanced,15,1,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9710387032280113,0.9656419510953649,0.9722117837342881,0.9723849076520772,0.9733621499373158,0.9709278991294115,0.0027440967430632005,13
11.134135055541993,0.1424071898404605,0.1762162208557129,0.007092942410309283,True,balanced,15,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9680221252516115,0.962494914811247,0.969037447426943,0.968677474989524,0.9689023758328501,0.9674268676624351,0.002490526078931357,19
21.38104133605957,0.8007753901037827,0.3476130485534668,0.013477176457722657,True,balanced,15,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9692851615721294,0.9635828132778363,0.9698794219138033,0.9690607941681183,0.9701656825403956,0.9683947746944567,0.002438509190919428,17
32.201608943939206,0.990763395875599,0.5234858512878418,0.0032247415431678216,True,balanced,15,1,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9693977928154992,0.9638550676078361,0.9700987917725785,0.969885762083132,0.9709361862238837,0.9688347201005859,0.002539004377278849,16
10.902647447586059,0.6536347759164475,0.17700862884521484,0.011300805992796726,True,balanced,15,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9669856940419266,0.9598870166907568,0.9666501871990936,0.9679495489603538,0.9689477390786679,0.9660840371941596,0.0032005467236693105,23
21.358566999435425,0.8738364882474372,0.3513671875,0.011500574137281427,True,balanced,15,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9671503892640196,0.9614161163524007,0.9676839331605923,0.9690202916746415,0.9698226976044998,0.9670186856112309,0.0029569441166703517,21
31.822853994369506,1.0489636423291773,0.5170652389526367,0.016181863131372664,True,balanced,15,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9678126013028525,0.961399855682828,0.968344429624195,0.9698773333874361,0.9703035629322891,0.9675475565859202,0.0032100751599017326,18
10.499605131149291,0.31386372119556327,0.1722268581390381,0.003781580691621346,True,balanced,15,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9661625908825978,0.9586620213862118,0.9666842749330142,0.9671794048624773,0.9686751119401509,0.9654726808008904,0.0035070640184830795,24
21.233066272735595,0.9658499473874871,0.3362159729003906,0.012843465988372951,True,balanced,15,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9673436525432059,0.9604342105989432,0.9677087717063156,0.9679818465288171,0.9699512516711842,0.9666839466096933,0.003252829696321386,22
31.5014986038208,1.2340905101539346,0.5083750247955322,0.02076170414731686,True,balanced,15,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9674952944755046,0.9610683767122745,0.9682523106933595,0.9686809807302116,0.9701590421968466,0.9671312009616393,0.0031533134596097344,20
12.286310338974,0.4205427798169889,0.22034435272216796,0.012654157873513474,True,balanced,20,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9829035842245248,0.9805564535390154,0.9851222332433427,0.9827930415075221,0.9846694239263216,0.9832089472881453,0.0016183697022106444,3
24.261402559280395,0.7389557456502654,0.42140698432922363,0.01504006047624073,True,balanced,20,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9838644182387427,0.9817557898053358,0.9856808021612071,0.9837724111932483,0.9855382270775155,0.9841223296952097,0.0014299002868905545,2
37.05515871047974,1.2675965142237577,0.6507627964019775,0.03479444503105348,True,balanced,20,1,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.984171804565847,0.9819916068092523,0.9859674897002084,0.9841651287404949,0.9857954844320876,0.9844183028495781,0.0014359889424988299,1
11.942758178710937,0.3722262519375954,0.20758457183837892,0.013609740327016643,True,balanced,20,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9814329260060469,0.9777911327436031,0.9824090137217675,0.9807261090112305,0.9824643448991456,0.9809647052763587,0.0017136316601776098,7
24.097270488739014,0.7807351571386304,0.42932806015014646,0.04557580475450987,True,balanced,20,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9820201002761181,0.9790723690796058,0.9831056864456578,0.9819508059548661,0.9831554629024524,0.98186088493174,0.0014855786014341219,5
36.406254053115845,1.0713787487190578,0.6048119068145752,0.02205643393991883,True,balanced,20,1,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9822374561987537,0.9793663291657785,0.9832418882008853,0.9824651801629974,0.983519264196215,0.982166023584926,0.0014779466120968426,4
12.356032466888427,0.30113396603561293,0.21348514556884765,0.012041426464698279,True,balanced,20,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9795143907671618,0.9773710405829017,0.9813235021424551,0.9797336114454824,0.9807426306549147,0.979737035118583,0.001354666923797507,11
24.01584906578064,0.6850363408710326,0.4150959014892578,0.012828289742833626,True,balanced,20,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.980288935688455,0.9781119453116387,0.9822214938900906,0.9810111928603427,0.981629153824006,0.9806525443149064,0.0014234361391023246,9
35.66847553253174,1.3673227654676317,0.6279225826263428,0.028410199096212098,True,balanced,20,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9808810329135346,0.9779872304514305,0.9824373580081783,0.9814192014042058,0.9821239713343084,0.9809697588223315,0.001586908963842922,6
12.112466621398926,0.4264647513157926,0.20265884399414064,0.004461746705002162,True,balanced,20,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9795681703211154,0.9767889384482936,0.9804622833769264,0.9798496738393127,0.980764491561205,0.9794867115093707,0.0014142714739167224,12
23.719119930267333,0.6140474417347626,0.3781308650970459,0.050938037555842954,True,balanced,20,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9802931873314168,0.9774322045693675,0.9816648270230249,0.9808096500659154,0.9816640715855894,0.9803727881150628,0.0015608327123056373,10
29.08338084220886,1.8475331238597645,0.3841857433319092,0.04865535913910713,True,balanced,20,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9805922195530523,0.9774887439617347,0.9821877791073073,0.9810547535531428,0.9822425275803686,0.980713204751121,0.0017344531260650383,8
