mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.8407278855641684,0.32750643554018294,0.195605198542277,0.004123099100899317,True,,1,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.037972791149648674,0.04156077141575722,0.039473684210526314,0.039669082258644066,0.0014712887537580226,41
7.235957622528076,0.08089411564428789,0.3646344343821208,0.015488058926094355,True,,1,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.042158768126775305,0.03931828374943938,0.03723086124401914,0.039569304373411274,0.002019624565197423,46
18.921521027882893,0.5588543957302441,0.8970734278361002,0.01892825632817766,True,,1,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.04185976977126626,0.03991628046045747,0.037529904306220094,0.03976865151264794,0.0017707398578039575,40
4.186380942662557,0.17020741702030584,0.176332155863444,0.0035327612402783087,True,,1,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.03961728210494842,0.04440125579309314,0.04231459330143541,0.04211104373315899,0.001958345455101386,26
7.226064364115397,0.3241727622174681,0.347087303797404,0.011513771901320342,True,,1,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.03961728210494842,0.04499925250411123,0.03588516746411483,0.04016723402439149,0.0037410757690220483,37
18.738123814264934,0.25659874871737065,0.8984708786010742,0.025819448747820956,True,,1,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.042457766482284345,0.03857078786066677,0.035586124401913874,0.03887155958162166,0.0028133863274559575,58
3.4115982055664062,0.008710339659587965,0.1824359099070231,0.00507917067271684,True,,1,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.04051427717147556,0.036627298549857974,0.03842703349282297,0.03852286973805217,0.0015882987000042435,66
6.842474619547526,0.08056293498131152,0.34781519571940106,0.019347746565806817,True,,1,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.036029301838839886,0.037972791149648674,0.03842703349282297,0.03747637549377051,0.0010399040496375373,78
17.8734556833903,0.3405062418834546,0.891573429107666,0.020024993007155323,True,,1,10,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.03827178950515772,0.036328300194348934,0.03842703349282297,0.037675707730776546,0.0009548666489246858,77
3.58060622215271,0.184464329610353,0.17598422368367514,0.005751837787497923,True,,2,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.047241740170429064,0.04275676483779339,0.03782894736842105,0.0426091507922145,0.0038441739046009686,21
6.9426491260528564,0.08447203620020559,0.3395967483520508,0.00783115125118455,True,,2,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.0354313051278218,0.037673792794139634,0.035586124401913874,0.036230407441291766,0.0010225827462914403,107
18.111249526341755,0.3609217304197338,0.8660178979237875,0.03432221199900103,True,,2,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.03827178950515772,0.03827178950515772,0.035586124401913874,0.03737656780407644,0.0012660346709998627,79
3.6119194825490317,0.1118535753969435,0.17521961530049643,0.0014982383914207292,True,,2,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.040813275526984605,0.040813275526984605,0.03588516746411483,0.039170572839361345,0.002323132419783544,51
7.006445010503133,0.12921637566963776,0.36644760767618817,0.03750428264679321,True,,2,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.04051427717147556,0.04051427717147556,0.03618421052631579,0.03907092162308897,0.00204121299185477,53
18.344521045684814,0.5340312790722205,0.8732698758443197,0.016982481166225104,True,,2,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.04499925250411123,0.03857078786066677,0.03588516746411483,0.03981840260963094,0.0038239633410417024,39
3.555246909459432,0.07081490063109767,0.17677593231201172,0.010112019604843972,True,,2,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.036328300194348934,0.04305576319330243,0.03618421052631579,0.03852275797132238,0.0032058584617314033,68
6.786348342895508,0.09964661445137458,0.33831604321797687,0.00965423892624133,True,,2,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.036328300194348934,0.036627298549857974,0.03618421052631579,0.036379936423507564,0.00018453811579711063,104
