mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6.138464053471883,0.35098459077003097,0.206161101659139,0.007275053191852794,balanced,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 100}",0.898593738226865,0.9538201226374313,0.9507030916890733,0.9343723175177899,0.02533125898359582,4
10.448365449905396,0.39697277279603926,0.27827080090840656,0.018317443747203923,balanced,10,200,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 200}",0.8985698797970146,0.9551152178222282,0.9510987741337287,0.9349279572509905,0.025761279757130377,3
7.519187370936076,0.07514286842572981,0.2472511132558187,0.011071268588108729,balanced,15,100,"{'class_weight': 'balanced', 'max_depth': 15, 'n_estimators': 100}",0.9406371787751757,0.9872166881943011,0.9870558959396799,0.9716365876363856,0.02191999050859935,2
12.668614228566488,0.08796326301749245,0.2901780605316162,0.005635387380837468,balanced,15,200,"{'class_weight': 'balanced', 'max_depth': 15, 'n_estimators': 200}",0.941678907370378,0.9877529053982242,0.9875850302317181,0.9723389476667735,0.021680030731071817,1
