mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.33317909240722654,0.027195509225248334,0.012492847442626954,0.00027283138806827393,0.01,500,lbfgs,"{'C': 0.01, 'max_iter': 500, 'solver': 'lbfgs'}",0.727425081202651,0.7166183744671089,0.7176190769578704,0.7163079299406813,0.7241137957912309,0.7204168516719085,0.0045149061384752885,7
0.2834513187408447,0.019557393299519738,0.01684427261352539,0.0026623765833902907,0.01,1000,lbfgs,"{'C': 0.01, 'max_iter': 1000, 'solver': 'lbfgs'}",0.727425081202651,0.7166183744671089,0.7176190769578704,0.7163079299406813,0.7241137957912309,0.7204168516719085,0.0045149061384752885,7
0.5101256847381592,0.10888575288019933,0.018104696273803712,0.0030536543853684006,0.1,500,lbfgs,"{'C': 0.1, 'max_iter': 500, 'solver': 'lbfgs'}",0.72785785370201,0.7182372061723115,0.7191475798976951,0.7175511252607114,0.7259223567758104,0.7217432243617077,0.004276846228341619,5
0.5600777626037597,0.10431723056191718,0.033381986618041995,0.023747174900601704,0.1,1000,lbfgs,"{'C': 0.1, 'max_iter': 1000, 'solver': 'lbfgs'}",0.72785785370201,0.7182372061723115,0.7191475798976951,0.7175511252607114,0.7259223567758104,0.7217432243617077,0.004276846228341619,5
0.6487709522247315,0.14410771468890107,0.02022271156311035,0.01095539149496386,1.0,500,lbfgs,"{'C': 1, 'max_iter': 500, 'solver': 'lbfgs'}",0.7278689676458922,0.7183890718752923,0.7194272186602073,0.7176627868311252,0.7261336539997513,0.7218963398024536,0.00424140479680644,3
0.5801493167877197,0.04993744566870393,0.01526780128479004,0.0015122008707668653,1.0,1000,lbfgs,"{'C': 1, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7278689676458922,0.7183890718752923,0.7194272186602073,0.7176627868311252,0.7261336539997513,0.7218963398024536,0.00424140479680644,3
0.6400879859924317,0.06775801809159168,0.012449312210083007,0.0035722734256118847,10.0,500,lbfgs,"{'C': 10, 'max_iter': 500, 'solver': 'lbfgs'}",0.727864417642021,0.718422637477621,0.7194324399761252,0.7176928466927662,0.7261734960610452,0.7219171675699158,0.004235955955837492,1
0.4971795082092285,0.0424355688331646,0.00771946907043457,0.0027218251076895844,10.0,1000,lbfgs,"{'C': 10, 'max_iter': 1000, 'solver': 'lbfgs'}",0.727864417642021,0.718422637477621,0.7194324399761252,0.7176928466927662,0.7261734960610452,0.7219171675699158,0.004235955955837492,1
