mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.770943880081177,0.18687123425346305,0.18635201454162598,0.006357169408184113,balanced,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 100}",0.898593738226865,0.9538201226374313,0.9507030916890733,0.9343723175177899,0.02533125898359582,4
10.384268283843994,0.11150177338993156,0.2878686587015788,0.024363218394872963,balanced,10,200,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 200}",0.8985698797970146,0.9551152178222282,0.9510987741337287,0.9349279572509905,0.025761279757130377,3
7.444695870081584,0.07777439106046129,0.24201051394144693,0.01685752184508396,balanced,15,100,"{'class_weight': 'balanced', 'max_depth': 15, 'n_estimators': 100}",0.9406371787751757,0.9872166881943011,0.9870558959396799,0.9716365876363856,0.02191999050859935,2
12.534289121627808,0.307786195617839,0.3394467035929362,0.02862090501847796,balanced,15,200,"{'class_weight': 'balanced', 'max_depth': 15, 'n_estimators': 200}",0.941678907370378,0.9877529053982242,0.9875850302317181,0.9723389476667735,0.021680030731071817,1
