mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.8597182432810464,0.0662713088772413,0.19216012954711914,0.0038972901946728758,True,,1,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.037972791149648674,0.04156077141575722,0.039473684210526314,0.039669082258644066,0.0014712887537580226,41
7.767256895701091,0.21863073178831835,0.36245155334472656,0.0010700550056017373,True,,1,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.042158768126775305,0.03931828374943938,0.03723086124401914,0.039569304373411274,0.002019624565197423,46
20.43101406097412,0.26437825188960457,0.9822907447814941,0.04059867465200075,True,,1,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.04185976977126626,0.03991628046045747,0.037529904306220094,0.03976865151264794,0.0017707398578039575,40
3.9420648415883384,0.04675702198147232,0.19009057680765787,0.003501780141773316,True,,1,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.03961728210494842,0.04440125579309314,0.04231459330143541,0.04211104373315899,0.001958345455101386,26
7.271742105484009,0.10007068523251654,0.367552916208903,0.009282940320217727,True,,1,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.03961728210494842,0.04499925250411123,0.03588516746411483,0.04016723402439149,0.0037410757690220483,37
19.34072009722392,0.6455116766471926,0.9034973780314127,0.03008224123592116,True,,1,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.042457766482284345,0.03857078786066677,0.035586124401913874,0.03887155958162166,0.0028133863274559575,58
3.62911319732666,0.07261626903702596,0.17599924405415854,0.0077661624094654885,True,,1,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.04051427717147556,0.036627298549857974,0.03842703349282297,0.03852286973805217,0.0015882987000042435,66
7.181009848912557,0.10999416408125362,0.35453271865844727,0.010698700226674573,True,,1,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.036029301838839886,0.037972791149648674,0.03842703349282297,0.03747637549377051,0.0010399040496375373,78
18.741165081659954,0.6382824792158175,0.8972067832946777,0.02798200159417225,True,,1,10,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.03827178950515772,0.036328300194348934,0.03842703349282297,0.037675707730776546,0.0009548666489246858,77
3.6680691242218018,0.09479463391694912,0.18446715672810873,0.007690315322044264,True,,2,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.047241740170429064,0.04275676483779339,0.03782894736842105,0.0426091507922145,0.0038441739046009686,21
7.61068868637085,0.1184696272070284,0.36146990458170575,0.010328700187197507,True,,2,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.0354313051278218,0.037673792794139634,0.035586124401913874,0.036230407441291766,0.0010225827462914403,107
18.05605634053548,0.11319772026564431,0.9023574988047282,0.030425248308519268,True,,2,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.03827178950515772,0.03827178950515772,0.035586124401913874,0.03737656780407644,0.0012660346709998627,79
3.659977436065674,0.02681792686576412,0.17856446901957193,0.004966810933854657,True,,2,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.040813275526984605,0.040813275526984605,0.03588516746411483,0.039170572839361345,0.002323132419783544,51
7.264799912770589,0.17013445321303733,0.3376451333363851,0.003278322047703709,True,,2,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.04051427717147556,0.04051427717147556,0.03618421052631579,0.03907092162308897,0.00204121299185477,53
18.808815240859985,0.2787943989460064,0.9156274795532227,0.023577650390459285,True,,2,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.04499925250411123,0.03857078786066677,0.03588516746411483,0.03981840260963094,0.0038239633410417024,39
3.5764477252960205,0.040817863723666116,0.17150251070658365,0.005286244214815573,True,,2,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.036328300194348934,0.04305576319330243,0.03618421052631579,0.03852275797132238,0.0032058584617314033,68
6.910223642985026,0.041904409506839324,0.35141801834106445,0.009702844534738152,True,,2,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.036328300194348934,0.036627298549857974,0.03618421052631579,0.036379936423507564,0.00018453811579711063,104
