mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.1233766078948975,0.09233489093124668,0.05907313028971354,0.01810331628703954,True,,1,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.10579796772265392,0.1118421052631579,0.11064593301435406,0.10942866866672196,0.0026133247050637155,141
2.1023639837900796,0.09439621192396234,0.0738693078358968,0.003488387861414561,True,,1,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.10579796772265392,0.1118421052631579,0.11064593301435406,0.10942866866672196,0.0026133247050637155,141
5.438692569732666,0.2819662758757827,0.19161438941955566,0.025361202145705686,True,,1,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.10579796772265392,0.1118421052631579,0.10944976076555024,0.10902994458378734,0.002485301305943252,154
1.1937343279520671,0.11105444832366726,0.07506712277730306,0.03536551403344574,True,,1,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.10579796772265392,0.1118421052631579,0.11064593301435406,0.10942866866672196,0.0026133247050637155,141
2.087803284327189,0.062155678801542186,0.08388487497965495,0.02280913514812379,True,,1,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
5.633813222249349,0.22999128191284476,0.1942276954650879,0.00359145527425843,True,,1,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
0.935545285542806,0.014806126142300716,0.03623700141906738,0.0008603852548555778,True,,1,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
1.953200896581014,0.0858382282270804,0.07176907857259114,0.006707700683138541,True,,1,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
4.778516054153442,0.11557750463768611,0.19861412048339844,0.030631598858887887,True,,1,10,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
0.9868301550547282,0.0535868727695298,0.03703077634175619,0.0035041718278446972,True,,2,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.10579796772265392,0.1118421052631579,0.11064593301435406,0.10942866866672196,0.0026133247050637155,141
1.9556860129038494,0.12332796644517029,0.07037933667500813,0.0036760203839107113,True,,2,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
4.9043904940287275,0.29902712388514774,0.17583123842875162,0.008459068474308436,True,,2,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
1.0104915301005046,0.0947477902247239,0.03667100270589193,0.0035916716459594494,True,,2,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
1.9507235685984294,0.0746515565196325,0.07943153381347656,0.005066070108667743,True,,2,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
4.796063582102458,0.22369171085835188,0.1762725512186686,0.010853466763576809,True,,2,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
0.9354635079701742,0.0532280391875736,0.041474342346191406,0.0050371577775170165,True,,2,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
1.8088747660319011,0.025281468290686875,0.06866939862569173,0.003742388029400109,True,,2,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.10579796772265392,0.1118421052631579,0.1118421052631579,0.10982739274965657,0.0028492337608763637,20
