mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.319634199142456,0.041388771457191914,0.12063113848368327,0.031983795121138074,0.1,5,100,10,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': 10}",0.9075970396320608,0.9933460087787206,0.9923722023320153,0.9644384169142656,0.040194889420193426,8
1.187350829442342,0.020288700512640645,0.062157392501831055,0.0017668742723966938,0.1,5,100,15,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': 15}",0.9083315758384163,0.9931347603064253,0.9923197508411843,0.9645953623286753,0.03978589626800933,7
2.1456095377604165,0.019938003036537522,0.10599621136983235,0.002065485952037788,0.1,5,200,10,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': 10}",0.9098655506990158,0.9955872242981875,0.9958336918727101,0.9670954889566378,0.040467802520808595,6
2.1467394828796387,0.05233588795091505,0.11211331685384114,0.003493435123757315,0.1,5,200,15,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': 15}",0.911111197039052,0.9957049455772701,0.9954055126006583,0.96740721840566,0.03980748615783278,5
2.259976387023926,0.028190012587029342,0.09021520614624023,0.004138950337460963,0.1,7,100,10,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 10}",0.9195244285885911,0.9963019030944424,0.996208895944729,0.9706784092092541,0.036171346510618554,3
2.1940563519795737,0.021326088126953302,0.0746770699818929,0.005150283660306628,0.1,7,100,15,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 15}",0.9189318748783919,0.996257193712674,0.995959623793092,0.970382897461386,0.03638156979012939,4
3.420616308848063,0.13345287628845595,0.0970319112141927,0.014584904269886343,0.1,7,200,10,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 10}",0.9220476488692178,0.9975026118066171,0.9978026504734707,0.9724509703831018,0.03564074092499932,2
2.8128789265950522,0.03668770396545374,0.08537753423055013,0.01667756835635881,0.1,7,200,15,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 15}",0.9222200149482396,0.9977967807419158,0.9976456988542102,0.9725541648481218,0.03559167216304082,1
