mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.9991015593210856,0.04742038115871812,0.06219053268432617,0.0023154840238556068,0.8,0,0.1,6,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.05396920316938257,0.0548661982359097,0.051584928229665074,0.05347344321165245,0.001384682073073474,33
0.7701919873555502,0.03947554724394737,0.06996528307596843,0.014725337780551233,0.8,0,0.1,6,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.04739123934818359,0.04455075497084766,0.054276315789473686,0.04873943670283498,0.004083287922701117,52
0.48366594314575195,0.02223028108005381,0.03775485356648763,0.006569792566554538,0.8,0,0.2,3,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.04634474510390193,0.048587232770219764,0.04231459330143541,0.045748857058519034,0.0025952281079332897,70
0.3587062358856201,0.0152516810071303,0.04058384895324707,0.0056215607408124715,0.8,0,0.2,3,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.04260726566003887,0.03961728210494842,0.057117224880382775,0.04644725754845669,0.007642911860593677,64
0.7491049766540527,0.055947783127138453,0.038767735163370766,0.0027953585519173477,0.8,0,0.2,3,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.04873673194797429,0.04709224099267454,0.05457535885167464,0.05013477726410782,0.0032109356115618114,45
0.4886934757232666,0.023360387956718087,0.03672711054484049,0.0006235567488340175,0.8,0,0.2,3,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.04395275825982957,0.04574674839288384,0.05457535885167464,0.04809162183479602,0.004642824889181556,57
0.5310804843902588,0.02219296545449564,0.040355682373046875,0.006213015082210648,0.8,0,0.2,3,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.04514875168186575,0.040364777993721034,0.05038875598086125,0.045300761885482675,0.004093683263938124,72
0.35938501358032227,0.013369438000385548,0.03531233469645182,0.004290343783187185,0.8,0,0.2,3,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.037075796083121546,0.047989236059201676,0.05577153110047847,0.046945521080933895,0.007668099837495679,62
0.6857083638509115,0.017192426934019785,0.042095581690470375,0.0021773582128188844,0.8,0,0.2,3,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.04514875168186575,0.05187621468081926,0.056220095693779906,0.05108168735215498,0.004554640111251576,43
0.4587398370107015,0.014319639768907993,0.036407788594563804,0.0039904907121417164,0.8,0,0.2,3,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.04709224099267454,0.04963372701450142,0.057117224880382775,0.05128106429585291,0.004255221543476541,42
0.726581891377767,0.04094984710633237,0.06175351142883301,0.011189851722808295,0.8,0,0.2,6,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.06936761847809837,0.07594558229929735,0.06803229665071771,0.07111516580937115,0.0034588498758289644,2
0.5267117023468018,0.020551342676493757,0.058433214823404946,0.00803784395540819,0.8,0,0.2,6,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.05785618179100015,0.04410225743758409,0.0527811004784689,0.051579846569017714,0.0056789005389013825,41
1.1108894348144531,0.06982451564290275,0.06337507565816243,0.006212775854380015,0.8,0,0.2,6,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.06652713410076244,0.07146060696666168,0.07311602870813397,0.07036792325851936,0.0027986724592554144,3
0.7808056672414144,0.03246294811240569,0.06279484430948894,0.00422075992451041,0.8,0,0.2,6,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.0654806398564808,0.05725818507998206,0.05308014354066986,0.058606322825710905,0.005151451818384425,20
0.7023610273996989,0.01235975087313772,0.04936297734578451,0.0032904591895701165,0.8,0,0.2,6,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.06966661683360742,0.06832112423381671,0.060705741626794256,0.0662311608980728,0.003945485282918109,10
0.5294257005055746,0.010729237189270525,0.05183768272399902,0.004786468691416386,0.8,0,0.2,6,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.05396920316938257,0.06099566452384512,0.05771531100478469,0.05756005956600413,0.002870640700653368,23
0.9388594627380371,0.011925315337626499,0.06490826606750488,0.006169348575779179,0.8,0,0.2,6,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.07370309463297951,0.07011511436687098,0.05457535885167464,0.06613118928384171,0.008301458238576523,11
0.6893147627512614,0.03661340061604213,0.06075263023376465,0.0033521702641123173,0.8,0,0.2,6,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.06637763492300792,0.060547166990581554,0.05801435406698564,0.06164638532685838,0.0035016498380318365,17
0.49376114209493,0.024542769377078333,0.03372875849405924,0.0015511143890072254,0.8,1,0.1,3,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.036029301838839886,0.036029301838839886,0.04291267942583732,0.038323761034505695,0.003244855312822253,109
0.3554876645406087,0.008348614351338829,0.03258101145426432,0.002695477581367874,0.8,1,0.1,3,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.036328300194348934,0.034683809239049186,0.03812799043062201,0.03638003328800671,0.0014065568491486704,122
0.6793966293334961,0.011045197646234161,0.04028693834940592,0.003451606568749314,0.8,1,0.1,3,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.03991628046045747,0.037972791149648674,0.04680023923444976,0.041563103614851965,0.003787257565297258,91
0.43852806091308594,0.014978279620187072,0.032735745112101235,0.003252524224151691,0.8,1,0.1,3,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.0354313051278218,0.036328300194348934,0.03812799043062201,0.03662919858426425,0.001121288778259163,121
0.4835964838663737,0.022758438194385385,0.03528491655985514,0.0041144381006349064,0.8,1,0.1,3,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.03573030348333084,0.03573030348333084,0.04291267942583732,0.038124428797499665,0.003385804489318302,110
0.36452603340148926,0.015018216123688137,0.04067381223042806,0.005710789447809903,0.8,1,0.1,3,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.036029301838839886,0.0340858125280311,0.03812799043062201,0.03608103493249767,0.0016506176185058974,124
0.6942392985026041,0.025876574254023982,0.043835719426472984,0.0049486134484222006,0.8,1,0.1,3,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.04156077141575722,0.037972791149648674,0.04201555023923445,0.040516370934880114,0.0018081398429416065,98
0.44906147321065265,0.006598912806456412,0.03380052248636881,0.0017303390111060412,0.8,1,0.1,3,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.036029301838839886,0.0340858125280311,0.03812799043062201,0.03608103493249767,0.0016506176185058974,124
0.7045849164326986,0.04240651709517598,0.04951620101928711,0.0016165356475718816,0.8,1,0.1,6,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.05097921961429212,0.04769023770369263,0.060107655502392346,0.05292570427345903,0.005252914625433847,37
0.46004343032836914,0.019129501862762428,0.03886596361796061,0.004168481083829156,0.8,1,0.1,6,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.042457766482284345,0.043803259082075045,0.04291267942583732,0.0430579016633989,0.0005588110639173609,82
0.999114990234375,0.026011585815308585,0.06533900896708171,0.003379400399907282,0.8,1,0.1,6,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.04918522948123785,0.0481387352369562,0.06339712918660287,0.05357369796826564,0.006959340880039359,32
0.5621357758839926,0.01701467360728383,0.03931585947672526,0.002578186245071537,0.8,1,0.1,6,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.042457766482284345,0.043803259082075045,0.04291267942583732,0.0430579016633989,0.0005588110639173609,82
0.7671836217244467,0.021347993084037415,0.06057818730672201,0.009837504644052504,0.8,1,0.1,6,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.046195245926147405,0.04455075497084766,0.05337918660287081,0.04804172916662195,0.0038333994085617018,58
0.43833549817403156,0.013295775361881064,0.03926420211791992,0.0016966541974430243,0.8,1,0.1,6,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.04305576319330243,0.043803259082075045,0.04814593301435407,0.045001651763243854,0.002244187449909272,73
1.0095016956329346,0.02137989501508627,0.06558481852213542,0.00843918350001063,0.8,1,0.1,6,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.05367020481387352,0.04978322619225594,0.05442583732057416,0.05262642277556787,0.0020339731610509136,39
0.5394277572631836,0.022147875097610948,0.03696449597676595,0.003083976219225924,0.8,1,0.1,6,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.04305576319330243,0.043803259082075045,0.04814593301435407,0.045001651763243854,0.002244187449909272,73
0.49911173184712726,0.016897175157378947,0.03275140126546224,0.0007522639371403085,0.8,1,0.2,3,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.043504260726566005,0.047989236059201676,0.05293062200956938,0.048141372931779024,0.0038497992138486438,56
0.30034224192301434,0.008541485688864259,0.03218539555867513,0.0031235002142339847,0.8,1,0.2,3,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.037374794438630586,0.037673792794139634,0.03812799043062201,0.03772552588779741,0.000309659259318518,113
0.6881748040517172,0.029234559997266273,0.04962491989135742,0.01412325116461987,0.8,1,0.2,3,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.052623710569591864,0.05053072208102855,0.06264952153110048,0.055267984727240295,0.005289011526638441,27
0.3739890257517497,0.0027748676479252515,0.027518431345621746,0.0020700035914826827,0.8,1,0.2,3,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.037374794438630586,0.037673792794139634,0.03812799043062201,0.03772552588779741,0.000309659259318518,113
0.48268310228983563,0.012238760875272318,0.034836769104003906,0.004331023111461736,0.8,1,0.2,3,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.04320526237105696,0.04544775003737479,0.04874401913875598,0.045799010515729245,0.002274788572691724,66
0.3007348378499349,0.016821947098520525,0.02900099754333496,0.001011666773120944,0.8,1,0.2,3,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.03573030348333084,0.04275676483779339,0.04455741626794258,0.0410148281963556,0.0038083450014541912,96
0.6787724494934082,0.02659993232107058,0.03617755572001139,0.001262913968372103,0.8,1,0.2,3,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.04769023770369263,0.052623710569591864,0.04949162679425837,0.04993519168918095,0.0020383573438182627,47
0.38761313756306964,0.019321307276982058,0.028437455495198567,0.0029841539921928745,0.8,1,0.2,3,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.03573030348333084,0.04275676483779339,0.04455741626794258,0.0410148281963556,0.0038083450014541912,96
0.6766626834869385,0.031903690123100695,0.050771077473958336,0.00330946781610073,0.8,1,0.2,6,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.06787262670055315,0.06144416205710868,0.059061004784688995,0.06279259784745028,0.003721548020876974,15
0.3788772424062093,0.013208914437242031,0.039693355560302734,0.012527867986396796,0.8,1,0.2,6,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.04470025414860218,0.048288234414710716,0.04844497607655503,0.047144488213289315,0.001729518643895298,60
0.9690867265065511,0.05648340864885096,0.06209723154703776,0.0035850105991614423,0.8,1,0.2,6,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.06652713410076244,0.07131110778890716,0.058462918660287085,0.06543372018331889,0.005301927729127851,12
0.45926205317179364,0.04438831560945595,0.03175950050354004,0.0011746542639642346,0.8,1,0.2,6,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.04470025414860218,0.048288234414710716,0.04844497607655503,0.047144488213289315,0.001729518643895298,60
0.6584047476450602,0.01926631283925789,0.04821618398030599,0.00021774673095651024,0.8,1,0.2,6,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.06891912094483481,0.059949170279563466,0.06578947368421052,0.06488592163620294,0.0037172847135101615,13
0.37207667032877606,0.011999740702374069,0.03283047676086426,0.0002361458698163977,0.8,1,0.2,6,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.04126177306024817,0.043803259082075045,0.04620215311004785,0.04375572841745703,0.0020171817191606614,79
0.9518948396046957,0.023725441792468147,0.06479040781656902,0.0113921435049222,0.8,1,0.2,6,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.066975631634026,0.06293915383465391,0.058163875598086126,0.06269288702225534,0.0036015965548996404,16
0.4555617968241374,0.009474225184927174,0.03281879425048828,0.0029990536945728678,0.8,1,0.2,6,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.04126177306024817,0.043803259082075045,0.04620215311004785,0.04375572841745703,0.0020171817191606614,79
0.552013635635376,0.018375138913211214,0.039494991302490234,0.006731965909730216,1.0,0,0.1,3,1,100,0.7,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.037972791149648674,0.033487815817013,0.04037081339712919,0.037277140121263624,0.002852701840587995,116
0.340418020884196,0.008674363501817144,0.0351412296295166,0.006202500913713905,1.0,0,0.1,3,1,100,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.0354313051278218,0.036627298549857974,0.03812799043062201,0.03672886470276726,0.0011032571982232922,118
0.7166793346405029,0.038768611673313746,0.03695217768351237,0.00028186362538618114,1.0,0,0.1,3,1,150,0.7,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.037075796083121546,0.03991628046045747,0.04680023923444976,0.041264105259342924,0.004082782745238147,94
0.4590231577555339,0.00804746557583944,0.05657855669657389,0.02593720806374141,1.0,0,0.1,3,1,150,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.0354313051278218,0.03827178950515772,0.04455741626794258,0.03942017030030737,0.003813184143945893,103
0.48914702733357746,0.009015929113923016,0.031255245208740234,0.0038356307119824665,1.0,0,0.1,3,3,100,0.7,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.037972791149648674,0.036029301838839886,0.04291267942583732,0.038971590804775295,0.002897518744789001,105
0.35716501871744794,0.014682733213923794,0.03515330950419108,0.005630915204230001,1.0,0,0.1,3,3,100,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.03573030348333084,0.03378681417252205,0.03842703349282297,0.035981383716225286,0.0019026630105611149,128
0.707624594370524,0.02339043439438415,0.05765398343404134,0.012603734090461139,1.0,0,0.1,3,3,150,0.7,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.03961728210494842,0.037673792794139634,0.04650119617224881,0.04126409035711229,0.003787236958039424,95
0.47062039375305176,0.00488022480198534,0.039312283198038735,0.001431084059104082,1.0,0,0.1,3,3,150,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.03961728210494842,0.04440125579309314,0.04066985645933014,0.041562798119123896,0.0020525771878399882,92
0.7684048811594645,0.025063543395809042,0.045663674672444664,0.00217674660593351,1.0,0,0.1,6,1,100,0.7,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.060547166990581554,0.04200926894902078,0.05651913875598086,0.0530251915651944,0.007961120782855855,36
