mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.535208066304525,0.06940157270470879,0.1777981917063395,0.012575957643455968,True,,1,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.037972791149648674,0.04156077141575722,0.039473684210526314,0.039669082258644066,0.0014712887537580226,41
7.0097997188568115,0.19272464263442102,0.33960795402526855,0.012037367201280777,True,,1,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.042158768126775305,0.03931828374943938,0.03723086124401914,0.039569304373411274,0.002019624565197423,46
18.04653263092041,0.19925462566641508,0.9094357490539551,0.043935574400835564,True,,1,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.04185976977126626,0.03991628046045747,0.037529904306220094,0.03976865151264794,0.0017707398578039575,40
3.4514013131459556,0.09533026544084283,0.17795236905415854,0.011046223815920367,True,,1,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.03961728210494842,0.04440125579309314,0.04231459330143541,0.04211104373315899,0.001958345455101386,26
6.892258008321126,0.20117142295939397,0.336625337600708,0.029990315169829626,True,,1,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.03961728210494842,0.04499925250411123,0.03588516746411483,0.04016723402439149,0.0037410757690220483,37
17.900161743164062,0.5282316982813898,0.8750767707824707,0.040681739302470175,True,,1,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.042457766482284345,0.03857078786066677,0.035586124401913874,0.03887155958162166,0.0028133863274559575,58
3.2373060385386148,0.001977577333483079,0.1662594477335612,0.0077414941456924865,True,,1,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.04051427717147556,0.036627298549857974,0.03842703349282297,0.03852286973805217,0.0015882987000042435,66
6.802819728851318,0.29298976966528917,0.33989596366882324,0.015198494491626056,True,,1,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.036029301838839886,0.037972791149648674,0.03842703349282297,0.03747637549377051,0.0010399040496375373,78
16.606175025304157,0.3001435098649721,0.8122750918070475,0.005788405075604806,True,,1,10,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.03827178950515772,0.036328300194348934,0.03842703349282297,0.037675707730776546,0.0009548666489246858,77
3.4224935372670493,0.08928673541535183,0.17355839411417642,0.006946270820198601,True,,2,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.047241740170429064,0.04275676483779339,0.03782894736842105,0.0426091507922145,0.0038441739046009686,21
6.855863730112712,0.31643017037916854,0.3386138280232747,0.015741593831216493,True,,2,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.0354313051278218,0.037673792794139634,0.035586124401913874,0.036230407441291766,0.0010225827462914403,107
16.751501719156902,0.1768707989638629,0.818331241607666,0.0403771800523452,True,,2,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.03827178950515772,0.03827178950515772,0.035586124401913874,0.03737656780407644,0.0012660346709998627,79
3.519037882486979,0.06936301563493064,0.1763006846110026,0.003890549908638177,True,,2,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.040813275526984605,0.040813275526984605,0.03588516746411483,0.039170572839361345,0.002323132419783544,51
6.769036928812663,0.24165257425275694,0.3210763136545817,0.015292232790952568,True,,2,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.04051427717147556,0.04051427717147556,0.03618421052631579,0.03907092162308897,0.00204121299185477,53
17.60474141438802,0.5761685105003056,0.8398396174112955,0.04520147820656669,True,,2,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.04499925250411123,0.03857078786066677,0.03588516746411483,0.03981840260963094,0.0038239633410417024,39
3.2018192609151206,0.05106583528599502,0.15532143910725912,0.0022139832649130686,True,,2,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.036328300194348934,0.04305576319330243,0.03618421052631579,0.03852275797132238,0.0032058584617314033,68
6.377138614654541,0.06470911035940481,0.31238500277201336,0.0025189653798623787,True,,2,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.036328300194348934,0.036627298549857974,0.03618421052631579,0.036379936423507564,0.00018453811579711063,104
