mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_max_iter,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.20662681261698404,0.015434298524139129,0.006661574045817058,0.0018790416498344375,lbfgs,500,0.01,"{'solver': 'lbfgs', 'max_iter': 500, 'C': 0.01}",0.6931722159806148,0.7127389182310713,0.6950241793939882,0.7003117712018915,0.008819785695989001,7
0.1985961596171061,0.01509570882936952,0.008015791575113932,1.6301431447540077e-05,lbfgs,1000,0.01,"{'solver': 'lbfgs', 'max_iter': 1000, 'C': 0.01}",0.6931722159806148,0.7127389182310713,0.6950241793939882,0.7003117712018915,0.008819785695989001,7
0.2412563959757487,0.021745566248727508,0.0053331851959228516,0.0018854814149833555,lbfgs,500,0.1,"{'solver': 'lbfgs', 'max_iter': 500, 'C': 0.1}",0.695087851943234,0.7157175266354987,0.6946122403777422,0.7018058729854916,0.00983894073054019,5
0.2252840201059977,0.027402027684815023,0.007998784383138021,1.8501991791443532e-06,lbfgs,1000,0.1,"{'solver': 'lbfgs', 'max_iter': 1000, 'C': 0.1}",0.695087851943234,0.7157175266354987,0.6946122403777422,0.7018058729854916,0.00983894073054019,5
0.30791862805684406,0.03213167637912122,0.005335251490275065,0.001904668567507673,lbfgs,500,1.0,"{'solver': 'lbfgs', 'max_iter': 500, 'C': 1}",0.6964025972791315,0.7163663490117185,0.6938982686815602,0.7022224049908035,0.010053400080942366,3
0.3159221013387044,0.034389606662021205,0.0066441694895426435,0.0018707613975056981,lbfgs,1000,1.0,"{'solver': 'lbfgs', 'max_iter': 1000, 'C': 1}",0.6964025972791315,0.7163663490117185,0.6938982686815602,0.7022224049908035,0.010053400080942366,3
0.34256720542907715,0.034896920174573236,0.008018414179484049,1.7340023703327468e-05,lbfgs,500,10.0,"{'solver': 'lbfgs', 'max_iter': 500, 'C': 10}",0.6966327196550233,0.7163716534975826,0.693709777916489,0.7022380503563649,0.010064954062382133,1
0.326580286026001,0.04056045928918819,0.005332390467325847,0.0019056524973863648,lbfgs,1000,10.0,"{'solver': 'lbfgs', 'max_iter': 1000, 'C': 10}",0.6966327196550233,0.7163716534975826,0.693709777916489,0.7022380503563649,0.010064954062382133,1
