mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_max_iter,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.19076069196065268,0.016171603481298872,0.003987550735473633,1.8609889932845285e-05,lbfgs,500,0.01,"{'solver': 'lbfgs', 'max_iter': 500, 'C': 0.01}",0.6931722159806148,0.7127389182310713,0.6950241793939882,0.7003117712018915,0.008819785695989001,7
0.17328961690266928,0.014724887324187816,0.008007685343424479,1.557384192624411e-05,lbfgs,1000,0.01,"{'solver': 'lbfgs', 'max_iter': 1000, 'C': 0.01}",0.6931722159806148,0.7127389182310713,0.6950241793939882,0.7003117712018915,0.008819785695989001,7
0.22392805417378744,0.018176304537617167,0.00800021489461263,1.8501991791443532e-06,lbfgs,500,0.1,"{'solver': 'lbfgs', 'max_iter': 500, 'C': 0.1}",0.695087851943234,0.7157175266354987,0.6946122403777422,0.7018058729854916,0.00983894073054019,5
0.23195409774780273,0.025512003586674787,0.005337715148925781,0.0018802622825051859,lbfgs,1000,0.1,"{'solver': 'lbfgs', 'max_iter': 1000, 'C': 0.1}",0.695087851943234,0.7157175266354987,0.6946122403777422,0.7018058729854916,0.00983894073054019,5
0.3012423515319824,0.0217544465346723,0.005342960357666016,0.001899319986838085,lbfgs,500,1.0,"{'solver': 'lbfgs', 'max_iter': 500, 'C': 1}",0.6964025972791315,0.7163663490117185,0.6938982686815602,0.7022224049908035,0.010053400080942366,3
0.2865916093190511,0.024520285259260793,0.007997512817382812,2.531581718707345e-05,lbfgs,1000,1.0,"{'solver': 'lbfgs', 'max_iter': 1000, 'C': 1}",0.6964025972791315,0.7163663490117185,0.6938982686815602,0.7022224049908035,0.010053400080942366,3
0.29857643445332843,0.035202901813157716,0.008011341094970703,1.237175732003619e-05,lbfgs,500,10.0,"{'solver': 'lbfgs', 'max_iter': 500, 'C': 10}",0.6966327196550233,0.7163716534975826,0.693709777916489,0.7022380503563649,0.010064954062382133,1
0.30524587631225586,0.03399385897966081,0.005336443583170573,0.0018824540420787556,lbfgs,1000,10.0,"{'solver': 'lbfgs', 'max_iter': 1000, 'C': 10}",0.6966327196550233,0.7163716534975826,0.693709777916489,0.7022380503563649,0.010064954062382133,1
