mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1.4635393619537354,0.027105093002319336,0.13830947875976562,0.0016446113586425781,0.8,0,0.1,5,200,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 1}",0.967577819937283,0.9682690107275198,0.9679234153324014,0.0003455953951184143,15
0.7438430786132812,0.035128116607666016,0.06734776496887207,0.00131988525390625,0.8,0,0.2,3,100,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.8}",0.9598171482438913,0.9613319138216936,0.9605745310327924,0.0007573827889011397,41
0.5591542720794678,0.0287172794342041,0.061394572257995605,0.0032662153244018555,0.8,0,0.2,3,100,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1}",0.9600973065346684,0.960716952439223,0.9604071294869456,0.0003098229522772722,42
0.7584869861602783,0.014418363571166992,0.06391751766204834,0.0020638704299926758,0.8,0,0.2,3,100,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 0.8}",0.9592328600378662,0.9604775286041694,0.9598551943210178,0.0006223342831515599,50
0.531090497970581,0.019201040267944336,0.07027828693389893,0.003722548484802246,0.8,0,0.2,3,100,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 1}",0.958974363932011,0.9597979446871207,0.9593861543095659,0.0004117903775548437,54
1.519736647605896,0.05731761455535889,0.12278735637664795,0.01854264736175537,0.8,0,0.2,3,200,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 0.8}",0.9650763746577882,0.9662854289211675,0.9656809017894779,0.0006045271316896805,28
0.9844652414321899,0.05667245388031006,0.13582384586334229,0.006561160087585449,0.8,0,0.2,3,200,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 1}",0.9651577540560741,0.9666045135018191,0.9658811337789466,0.0007233797228725081,26
1.379048466682434,0.10488975048065186,0.14583039283752441,0.010869503021240234,0.8,0,0.2,3,200,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 0.8}",0.9647358307887128,0.9667141134159438,0.9657249721023283,0.0009891413136154936,27
0.9403153657913208,0.005843043327331543,0.09998393058776855,0.00955963134765625,0.8,0,0.2,3,200,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 1}",0.9646529654719571,0.965981155784862,0.9653170606284096,0.0006640951564524378,30
1.081689715385437,0.148931622505188,0.09806811809539795,0.021191000938415527,0.8,0,0.2,5,100,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.8}",0.9673493346104833,0.9682930599300638,0.9678211972702735,0.000471862659790212,17
0.886487603187561,0.005700945854187012,0.10098254680633545,0.00403439998626709,0.8,0,0.2,5,100,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1}",0.9677753695156986,0.9686180583468743,0.9681967139312865,0.0004213444155878321,13
1.1667563915252686,0.04947972297668457,0.09130358695983887,0.003979682922363281,0.8,0,0.2,5,100,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 0.8}",0.9670432592758729,0.9678682065985712,0.967455732937222,0.0004124736613491664,23
0.9034472703933716,0.05490577220916748,0.08604264259338379,0.0006525516510009766,0.8,0,0.2,5,100,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 1}",0.9677130444855823,0.9688156974384508,0.9682643709620165,0.000551326476434244,10
2.021689772605896,0.08296382427215576,0.14560866355895996,0.004184246063232422,0.8,0,0.2,5,200,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 0.8}",0.9697187539452926,0.9704242191009103,0.9700714865231015,0.00035273257780882306,3
1.5180442333221436,0.045686960220336914,0.1424264907836914,0.002888202667236328,0.8,0,0.2,5,200,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 1}",0.9700389425215944,0.9711037314074301,0.9705713369645123,0.0005323944429178606,1
2.0850034952163696,0.006702303886413574,0.15139687061309814,0.006589293479919434,0.8,0,0.2,5,200,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 0.8}",0.9696021660370788,0.9702861540016404,0.9699441600193597,0.00034199398228079714,4
1.5659509897232056,0.06058704853057861,0.1440448760986328,0.007488727569580078,0.8,0,0.2,5,200,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 1}",0.9695101405401978,0.9712181889024162,0.970364164721307,0.000854024181109192,2
