mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2381461620330811,0.04139289191027557,0.037494993209838866,0.0007366560262411516,0.8,0.05,5,100,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.9571060692427048,0.9525286907580173,0.9533582832671296,0.9559279911911925,0.9560022774140056,0.9549846623746099,0.001737969062288325,96
1.4410977363586426,0.07087804512627041,0.03639998435974121,0.001587651825163999,0.8,0.05,5,100,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9577037607348391,0.9540613334554624,0.9548878304701379,0.9539714895265624,0.9551159780767192,0.9551480784527442,0.0013539311329558812,95
1.1862873077392577,0.048991197809918674,0.03687963485717773,0.00206976606455556,0.8,0.05,5,100,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9598356240240803,0.9520194632755762,0.9541294716281897,0.9553967595916693,0.9565604393251292,0.9555883515689289,0.002603316336203259,94
2.919326114654541,0.347104793457018,0.06910367012023926,0.008397078954619639,0.8,0.05,5,200,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9663405631651677,0.9634140155932363,0.9655662420145568,0.9651506998577265,0.9662736205040678,0.9653490282269509,0.0010647818815897915,67
2.5609193801879884,0.19304175106537894,0.07505011558532715,0.015821130584216542,0.8,0.05,5,200,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 1}",0.965206344167365,0.9619347422034936,0.9641011780631334,0.9643249114502115,0.9647417156304957,0.9640617783029398,0.0011284874611669198,76
2.8809578895568846,0.23254457678698953,0.08236703872680665,0.024772513469811436,0.8,0.05,5,200,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9647265052345184,0.9621939432436992,0.9648036315296472,0.9632613293977541,0.9641080850957788,0.9638186989002795,0.0009826943269357037,79
2.619329595565796,0.3923119647773833,0.07814116477966308,0.014320645788294565,0.8,0.05,5,200,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9649874964401812,0.9616349640795843,0.9640586989286306,0.9637934187848924,0.9655769813162369,0.964010311909905,0.0013491481668976087,77
4.534719944000244,0.6359381019035305,0.09036192893981934,0.005818228831742828,0.8,0.05,5,300,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9687663865405813,0.9667206749639841,0.9684989059851349,0.9676176224484361,0.9694654620436844,0.9682138103963641,0.0009526956727956346,53
3.1180434226989746,0.06842881674817085,0.09032526016235351,0.0017707586004356815,0.8,0.05,5,300,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 1}",0.9677621037189047,0.9657592069328336,0.9677905971857704,0.9669188611981787,0.9689181186698035,0.9674297775410983,0.00104953632490662,58
4.011536264419556,0.26441047266246803,0.09970612525939941,0.006270283453747096,0.8,0.05,5,300,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9673719222393897,0.9655834723570855,0.967283383639469,0.9662576934225293,0.9677628481134821,0.9668518639543912,0.0008060295108206017,62
3.0686004638671873,0.12831302609645878,0.09522647857666015,0.007208690189767481,0.8,0.05,5,300,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9665921560021786,0.9645543136945718,0.9661669171157868,0.9659943153295896,0.9681328793924846,0.9662881163069222,0.0011491449634360264,64
2.5052080154418945,0.09591317302443923,0.06123824119567871,0.015590588643906252,0.8,0.05,7,100,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9686717315420142,0.9654333222293348,0.9669287071081949,0.9665274116847978,0.9679429208006225,0.9671008186729928,0.0011239097463654176,59
2.3245678424835203,0.09204289199400942,0.05195426940917969,0.0009744240889097748,0.8,0.05,7,100,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.9680905244901348,0.9655931690866472,0.9671839548663486,0.9666284814429212,0.9674285926179824,0.9669849445008069,0.0008393855616300931,60
2.3342936992645265,0.10627901052288952,0.05779447555541992,0.007642969729922966,0.8,0.05,7,100,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9663245635613911,0.9634280385559869,0.9656412797833184,0.9636345043054226,0.9665263266119377,0.9651109425636113,0.0013243474865938228,70
2.1058037757873533,0.06955102778682182,0.053196954727172854,0.004680515605420733,0.8,0.05,7,100,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9665039157631676,0.9637909946025021,0.9645125058721156,0.9642500228619048,0.9665538579239554,0.9651222594047291,0.001171606635683333,69
4.676599979400635,0.21823810378813413,0.11136689186096191,0.004949318158643034,0.8,0.05,7,200,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9720121056955456,0.9701975492336525,0.9720825188702087,0.9706841012869649,0.9737396049711851,0.9717431760115114,0.001239661788580646,27
4.002132844924927,0.17937924156304919,0.1126708984375,0.0065628129686577845,0.8,0.05,7,200,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 1}",0.9711446959411428,0.970169652488606,0.9720261286582963,0.9703461329666279,0.9727470601371149,0.9712867340383576,0.0009830598257177354,34
3.9551048278808594,0.1716204947733968,0.10556650161743164,0.006651567901353333,0.8,0.05,7,200,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9700331523724689,0.9675768961842774,0.9707453398636579,0.9683565878312609,0.971627005784784,0.96966779640729,0.0014982802100381404,43
3.6028134346008303,0.1521513693183914,0.10538687705993652,0.0026528105571896506,0.8,0.05,7,200,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9700868573361949,0.9682139713164772,0.9697380734328853,0.967660586419417,0.9712780893060549,0.969395515562206,0.0013073185670959449,45
6.3345146656036375,0.14076118707568339,0.16612486839294432,0.013180001173825152,0.8,0.05,7,300,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9731819788220443,0.9725193192418471,0.974072175890917,0.9724915716772553,0.975871453692818,0.9736272998649763,0.0012609481742217102,11
5.597547101974487,0.32419882054302157,0.163502836227417,0.0038164257919639974,0.8,0.05,7,300,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 1}",0.9725502741862169,0.9719829409166334,0.9742257198740142,0.9723746142006964,0.9749887356644122,0.9732244569683945,0.0011690443946887645,17
5.789800214767456,0.32792098176831913,0.15086560249328612,0.008965579808668552,0.8,0.05,7,300,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9712465861917675,0.9699519609099471,0.9726547750948004,0.9700576179670553,0.9736189596282782,0.9715059799583697,0.0014397517937359907,30
4.571181678771973,0.06213789133963709,0.13373122215270997,0.005481761666005281,0.8,0.05,7,300,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9714042699324855,0.9700105142384539,0.971476846223743,0.9689715096659237,0.9733692379444749,0.9710464756010161,0.0014891044380596018,35
1.1368020534515382,0.04667987384232148,0.030701351165771485,0.0040365865374884366,0.8,0.1,3,100,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9504470266918145,0.9462969010296584,0.9457123374175461,0.9502207945321187,0.9484176247849256,0.9482189368912127,0.0019487718095043364,102
0.841342544555664,0.027366287063788707,0.028981828689575197,0.00248752382397516,0.8,0.1,3,100,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.9476940132839228,0.9442119549934502,0.9445253458338599,0.9480366434934719,0.9477792564770023,0.9464494428163415,0.0017055830068290635,104
1.0820526123046874,0.042642106325613126,0.02686729431152344,0.0014092783708622668,0.8,0.1,3,100,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9519768722557324,0.9498624630797022,0.9506758322143556,0.9519981304705405,0.9513867163732443,0.9511800028787152,0.0008169655084687417,98
0.7853193283081055,0.030199912929733147,0.027356386184692383,0.001372437153712869,0.8,0.1,3,100,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9535469592473308,0.9461591701747694,0.950027568548046,0.9531972802612927,0.9547939960251948,0.9515449948513268,0.003117807151802452,97
1.934762668609619,0.0692844599253839,0.04299173355102539,0.0041850894328003705,0.8,0.1,3,200,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9616731542760116,0.9605319610919473,0.9595794438880842,0.9615095033171019,0.9629423690552232,0.9612472863256738,0.0011328561522422785,82
1.3392039299011231,0.0715784284904233,0.04176621437072754,0.003753778574074938,0.8,0.1,3,200,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 1}",0.9605434852820801,0.9588813166547596,0.95975939281168,0.9608026863222856,0.9611135139869885,0.9602200790115587,0.0008058244687755772,88
1.879111385345459,0.03924657746015331,0.04006738662719726,0.0013088881935658884,0.8,0.1,3,200,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9616298919441212,0.9593749547796747,0.9621741022432116,0.961857988859502,0.9624478872926281,0.9614969650238276,0.0010966953293900202,81
1.3462262630462647,0.04065436450948397,0.04099760055541992,0.0014270118152632085,0.8,0.1,3,200,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9616057993006719,0.9588292526760362,0.9601623665151938,0.9610870988593513,0.9632711406714999,0.9609911316045506,0.001479597209439847,84
2.8444787502288817,0.11363031701661219,0.06274542808532715,0.014050682998965114,0.8,0.1,3,300,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9653368770653104,0.9643140212770116,0.9644488058179184,0.9648926922611595,0.9668374528209187,0.9651659698484636,0.0009097126863804215,68
1.9520374298095704,0.09875480020180462,0.0541290283203125,0.002249041723986063,0.8,0.1,3,300,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 1}",0.9661268621636746,0.963849771701691,0.9638278421748361,0.9650766317619212,0.9662019943264607,0.9650166204257167,0.0010407765404993703,71
2.76531777381897,0.04136736453720939,0.05683698654174805,0.0022477764599265907,0.8,0.1,3,300,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9644579058256609,0.9633782868743129,0.9644048721739813,0.964588065772469,0.9664448518349097,0.9646547964962668,0.0009939271626115066,74
1.9424014568328858,0.08707794224935746,0.05599932670593262,0.004373819938781958,0.8,0.1,3,300,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.964338486871598,0.9630879444141691,0.9642883622387868,0.963644350215439,0.9662635480728418,0.964324538362567,0.001072667929797791,75
1.4742159366607666,0.07135686333987012,0.04264369010925293,0.0052135963352801795,0.8,0.1,5,100,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9658862340900909,0.9630390505201101,0.9651420473913486,0.9641279186596554,0.9657459370237279,0.9647882375369866,0.0010717875153542719,72
1.153692626953125,0.04219346859906073,0.042005729675292966,0.001114806549013114,0.8,0.1,5,100,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.9658623652173238,0.9628312421465814,0.9645081796389267,0.9645057181614225,0.9657602249539484,0.9646935460236407,0.0010992504701660894,73
1.454438829421997,0.048891711131193644,0.03808817863464355,0.0028961740036237576,0.8,0.1,5,100,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9654429443686691,0.960966710232332,0.9635838948361335,0.963855850805224,0.9652583940470888,0.9638215588578894,0.001606312991619243,78
1.1419344425201416,0.05534546591413922,0.03908219337463379,0.003722997314027389,0.8,0.1,5,100,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.964494268561517,0.9605371451127512,0.9637066330553156,0.9638617061380745,0.9646945617302377,0.9634588629195793,0.0015072573791894718,80
2.674932289123535,0.08804333677863704,0.06453042030334473,0.0031708473147088385,0.8,0.1,5,200,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9702205230236909,0.9686373454471842,0.9693097763471704,0.9689450674303115,0.9713404264637537,0.9696906277424221,0.0009811153232663053,42
2.0919073104858397,0.10433441432048415,0.06800990104675293,0.006667963984309382,0.8,0.1,5,200,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 1}",0.9699851162660251,0.9687786193378743,0.9692018815832402,0.9684578067698388,0.9717287746454673,0.9696304397204891,0.0011673159801465416,44
2.5763204097747803,0.07984734883040744,0.06303725242614747,0.0030752465415024386,0.8,0.1,5,200,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.968851568580269,0.9672580975523813,0.9683000484388937,0.9678951726845814,0.9707585383812976,0.9686126851274846,0.0011924114050370356,51
2.1506953716278074,0.07607930428825896,0.06815090179443359,0.004487717223318086,0.8,0.1,5,200,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9689317157796075,0.9660731571999485,0.9676850520140032,0.9669903186360251,0.9703365408182292,0.9680033568895627,0.0014939098240814228,54
3.835507869720459,0.17727588106923128,0.09532451629638672,0.005910729958217335,0.8,0.1,5,300,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9718283899654662,0.9711411902004553,0.971334901021006,0.9708090399178553,0.9733823694103694,0.9716991781030304,0.0009040158143650885,28
3.0487462997436525,0.15307281632876446,0.09605193138122559,0.005425741663170202,0.8,0.1,5,300,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 1}",0.9711881074534882,0.97127575097068,0.9708717702990965,0.9704931503048279,0.9735778491867555,0.9714813256429696,0.0010836694180730647,31
3.9955427646636963,0.18534149634877395,0.09740853309631348,0.007037989689879397,0.8,0.1,5,300,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.97024290009191,0.9696353626897594,0.9701480213226608,0.9693201443887787,0.9727898120118741,0.9704272481009968,0.0012285292954839792,39
2.9677127838134765,0.036512970386962045,0.09365272521972656,0.010190998943367313,0.8,0.1,5,300,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9702054557977566,0.9694233026732689,0.9693575886829321,0.9689681531056908,0.9723715449788894,0.9700652090477077,0.0012210779412031032,40
2.3755589962005614,0.09778599401924032,0.05155014991760254,0.0031686032454597006,0.8,0.1,7,100,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9717039734661675,0.9698536136951238,0.9722922665896497,0.970081039298458,0.9728280872505329,0.9713517960599864,0.0011872087067765667,32
2.117045497894287,0.11770251277649466,0.05491056442260742,0.002107550360958201,0.8,0.1,7,100,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.9712453181579017,0.9697999833216252,0.9715750069629978,0.969577629853754,0.9719996857401458,0.9708395248072849,0.0009720700601364216,37
2.083159017562866,0.07438280269401666,0.05403900146484375,0.007581981979475259,0.8,0.1,7,100,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9689699432711484,0.9670197817758472,0.9693463255585949,0.967359614851869,0.9712152298741445,0.9687821790663207,0.0015101646300002358,50
1.812663459777832,0.04389568254840685,0.052609825134277345,0.0036765154825927336,0.8,0.1,7,100,0.09608346534112634,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 1}",0.9691980401865292,0.9682886361341019,0.9692553254811703,0.9678622038040717,0.9708329251511666,0.9690874261514079,0.001022392067654948,46
4.3900001525878904,0.17554337641662282,0.10106930732727051,0.003923837886997971,0.8,0.1,7,200,1.0,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9740795976185429,0.9734684052952497,0.9750963370081949,0.9728596744494609,0.9769674088208087,0.9744942846384514,0.0014404967544923049,4
3.6607950210571287,0.1566044443956403,0.10987467765808105,0.0030032357734012167,0.8,0.1,7,200,1.0,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 1}",0.9736868054810688,0.9730110180208497,0.9747230129200716,0.9719848802625457,0.9757552103754098,0.9738321854119892,0.001311456151218244,8
3.6673464298248293,0.024906124947771214,0.09573421478271485,0.005928814770113086,0.8,0.1,7,200,0.09608346534112634,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(0.09608346534112634), 'subsample': 0.8}",0.9716800300031732,0.9711975058221403,0.972564371739195,0.9709274891989621,0.9744331478190463,0.9721605089165033,0.0012654299925841453,22
