mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0016057968139648437,0.0004937324094205328,0.0,0.0,0.01,elasticnet,liblinear,"{'C': 0.01, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,21,,,,,,,
0.00169525146484375,0.0004827525058905678,0.0,0.0,1.0,l1,newton-cg,"{'C': 1, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,21,,,,,,,
0.0009980201721191406,0.0006306781540977443,0.0,0.0,1.0,l1,lbfgs,"{'C': 1, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,21,,,,,,,
0.24256691932678223,0.042134839802675184,0.002693033218383789,0.00039342904914999504,1.0,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.034276294708251956,0.0014523302875633808,0.0022141456604003905,0.0007627110795113519,1.0,l2,newton-cg,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.02522110939025879,0.0051399100338908755,0.0027069091796875,0.0003998174961702874,1.0,l2,lbfgs,"{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.10647940635681152,0.012848632413206182,0.002509403228759766,0.0011072514115119103,1.0,l2,liblinear,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.0025218963623046876,0.0006558152184102285,0.0,0.0,1.0,elasticnet,newton-cg,"{'C': 1, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,,,21,,,,,,,
0.0022081375122070313,0.00040058571726208476,0.0,0.0,1.0,elasticnet,lbfgs,"{'C': 1, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,21,,,,,,,
0.0021138668060302736,0.00020161199472656807,0.0,0.0,1.0,elasticnet,liblinear,"{'C': 1, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,21,,,,,,,
0.002410221099853516,0.0007916002429762596,0.0,0.0,10.0,l1,newton-cg,"{'C': 10, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,21,,,,,,,
0.002200412750244141,0.0007482535523657746,0.0,0.0,10.0,l1,lbfgs,"{'C': 10, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,21,,,,,,,
0.36272573471069336,0.11021464006436348,0.002992677688598633,2.4674837095335812e-05,10.0,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.03729548454284668,0.009333868384197927,0.002909278869628906,0.000498716244617919,10.0,l2,newton-cg,"{'C': 10, 'penalty': 'l2', 'solver': 'newton-cg'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.027513837814331053,0.0012194966672422335,0.002121114730834961,0.0002464712461056666,10.0,l2,lbfgs,"{'C': 10, 'penalty': 'l2', 'solver': 'lbfgs'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.11762094497680664,0.00517419913571295,0.0022070884704589845,0.00039772979648060194,10.0,l2,liblinear,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.0020154476165771484,0.0003252147087921659,0.0,0.0,10.0,elasticnet,newton-cg,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,,,21,,,,,,,
0.0029449939727783205,0.000516172675545635,0.0,0.0,10.0,elasticnet,lbfgs,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,21,,,,,,,
0.0030072212219238283,6.164676480852974e-06,0.0,0.0,10.0,elasticnet,liblinear,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,21,,,,,,,
0.002731466293334961,0.0006425856128578109,0.0,0.0,100.0,l1,newton-cg,"{'C': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,21,,,,,,,
0.0022097110748291017,0.0007507762578730565,0.0,0.0,100.0,l1,lbfgs,"{'C': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,21,,,,,,,
1.4817718505859374,0.558558289865122,0.0016876220703125,0.0012455521505619106,100.0,l1,liblinear,"{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.039933061599731444,0.0013630685015724388,0.002597188949584961,0.0004905461563953892,100.0,l2,newton-cg,"{'C': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.030126428604125975,0.0015108379263583608,0.002506256103515625,0.0006463865115153149,100.0,l2,lbfgs,"{'C': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.12855138778686523,0.016239581723187808,0.0025206089019775392,0.0004505372466239274,100.0,l2,liblinear,"{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,1,0.10914527784699726,0.11188636929977573,0.10936721474838067,0.10936721474838067,0.10936721474838067,0.109826658278383,0.0010334363894991421
0.003154134750366211,0.000622304345554296,0.0,0.0,100.0,elasticnet,newton-cg,"{'C': 100, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,,,21,,,,,,,
0.0032085895538330076,0.00026298584749842515,0.0,0.0,100.0,elasticnet,lbfgs,"{'C': 100, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,21,,,,,,,
0.003032350540161133,0.0006206012917036362,0.0,0.0,100.0,elasticnet,liblinear,"{'C': 100, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,21,,,,,,,
