mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_solver,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.1595391035079956,0.046517014503479004,0.02186727523803711,0.0026085376739501953,0.1,500,lbfgs,"{'C': 0.1, 'max_iter': 500, 'solver': 'lbfgs'}",0.7212332211458922,0.7207141999692027,0.7209737105575474,0.0002595105883447246,7
0.1533184051513672,0.03321480751037598,0.02107226848602295,0.000574946403503418,0.1,1000,lbfgs,"{'C': 0.1, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7212332211458922,0.7207141999692027,0.7209737105575474,0.0002595105883447246,7
0.22476911544799805,0.027501583099365234,0.028528690338134766,0.002811431884765625,0.1,2000,lbfgs,"{'C': 0.1, 'max_iter': 2000, 'solver': 'lbfgs'}",0.7212332211458922,0.7207141999692027,0.7209737105575474,0.0002595105883447246,7
0.26525259017944336,0.04401803016662598,0.03375256061553955,0.004108071327209473,1.0,500,lbfgs,"{'C': 1, 'max_iter': 500, 'solver': 'lbfgs'}",0.7213535626393168,0.7209380664169035,0.7211458145281102,0.0002077481112066626,4
0.2926706075668335,0.11667764186859131,0.02471768856048584,0.0037478208541870117,1.0,1000,lbfgs,"{'C': 1, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7213535626393168,0.7209380664169035,0.7211458145281102,0.0002077481112066626,4
0.16101765632629395,0.06549882888793945,0.010819554328918457,0.0021094083786010742,1.0,2000,lbfgs,"{'C': 1, 'max_iter': 2000, 'solver': 'lbfgs'}",0.7213535626393168,0.7209380664169035,0.7211458145281102,0.0002077481112066626,4
0.36207127571105957,0.05248594284057617,0.023299098014831543,0.002202630043029785,10.0,500,lbfgs,"{'C': 10, 'max_iter': 500, 'solver': 'lbfgs'}",0.7213794498454298,0.7211714212596526,0.7212754355525413,0.00010401429288858788,1
0.37325429916381836,0.05798697471618652,0.01889777183532715,0.002040863037109375,10.0,1000,lbfgs,"{'C': 10, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7213794498454298,0.7211714212596526,0.7212754355525413,0.00010401429288858788,1
0.2883948087692261,0.027100682258605957,0.016910314559936523,0.0001900196075439453,10.0,2000,lbfgs,"{'C': 10, 'max_iter': 2000, 'solver': 'lbfgs'}",0.7213794498454298,0.7211714212596526,0.7212754355525413,0.00010401429288858788,1
