mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.1466183185577392,0.03317506873487125,0.029935932159423827,0.0021756773783461287,True,,1,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,1.323947171692001,1.3229504111637178,1.3238664673642253,1.3238664673642253,1.3238664673642253,1.3236993969896789,0.0003757950507270353
2.4723113536834718,0.14043823256099627,0.06753253936767578,0.01085616113660875,True,,1,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,1.323947171692001,1.3229504111637178,1.3238664673642253,1.3238664673642253,1.3238664673642253,1.3236993969896789,0.0003757950507270353
5.792329597473144,0.24908218566362825,0.13610472679138183,0.0028367425018594513,True,,1,2,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,1.323947171692001,1.3229504111637178,1.3238664673642253,1.3238664673642253,1.3238664673642253,1.3236993969896789,0.0003757950507270353
1.1346237182617187,0.04442223736022197,0.029691696166992188,0.001986423993083626,True,,1,5,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,0.76700722651383,0.7772240219287316,0.7110114598903836,0.7745391131041355,0.7521175884404584,0.7563798819755079,0.02430488496653139
2.1533506870269776,0.05221128614132051,0.051360130310058594,0.002613368795783218,True,,1,5,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,0.7632693745327686,0.7547969100423623,0.763328350772297,0.7820129546586946,0.7521175884404584,0.7631050356893161,0.010462650003190773
5.655049800872803,0.2942138086968893,0.15748696327209472,0.029634024540877806,True,,1,5,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,0.7408422626463992,0.7473212060802392,0.7334329845540608,0.7446437468858994,0.7558545092177379,0.7444189418768673,0.007385523242425463
1.0931896209716796,0.06034325382863105,0.026833629608154295,0.002791218001184347,True,,1,10,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,0.2250186892599053,0.22402192873162222,0.18036870951669157,0.22521175884404585,0.19531639262580966,0.20998749579561493,0.018693282424548346
2.0901734828948975,0.05089647767398886,0.05612926483154297,0.0019189838789148976,True,,1,10,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,0.19885372539247445,0.20907052080737604,0.1841056302939711,0.22147483806676632,0.1841056302939711,0.1995220689709118,0.014483624198022868
6.012968063354492,0.5362947400134362,0.12815256118774415,0.00542460020868177,True,,1,10,500,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,0.19885372539247445,0.19785696486419138,0.18036870951669157,0.2027902341803687,0.17663178873941207,0.19130028453862763,0.010646385019017148
1.2932374000549316,0.11474929078778068,0.030287551879882812,0.0024382585223448566,True,,2,2,100,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,0.4044355843508597,0.44081734363319214,0.4718485301444943,0.48679621325361233,0.4419531639262581,0.44917016706168333,0.028471266877147523
2.3646090507507322,0.2273512716175772,0.05646524429321289,0.0025005654901177313,True,,2,2,200,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.11254980079681275,0.10159362549800798,0.11166500498504486,0.11166500498504486,0.11166500498504486,0.10982768824999105,0.004131268194535078,29,0.4044355843508597,0.42960378769000745,0.43447932237169906,0.48305929247633284,0.41953163926258097,0.43422192523029607,0.026493442554537606
