mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43.48144054412842,3.4067369653598094,0.7922287940979004,0.1727713640147309,True,balanced,15,1,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9710387032280113,0.9656419510953649,0.9722117837342881,0.9723849076520772,0.9733621499373158,0.9709278991294115,0.0027440967430632005,13
14.125175857543946,1.4724804534580433,0.3358025550842285,0.11175965717198247,True,balanced,15,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9680221252516115,0.962494914811247,0.969037447426943,0.968677474989524,0.9689023758328501,0.9674268676624351,0.002490526078931357,19
31.0302782535553,1.8965290356536,0.5517229080200196,0.1329422243352577,True,balanced,15,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9692851615721294,0.9635828132778363,0.9698794219138033,0.9690607941681183,0.9701656825403956,0.9683947746944567,0.002438509190919428,17
51.1981041431427,4.565737810193238,0.9012004852294921,0.1792730869435134,True,balanced,15,1,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9693977928154992,0.9638550676078361,0.9700987917725785,0.969885762083132,0.9709361862238837,0.9688347201005859,0.002539004377278849,16
16.38293089866638,3.0549759261607807,0.23901357650756835,0.011933099580795147,True,balanced,15,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9669856940419266,0.9598870166907568,0.9666501871990936,0.9679495489603538,0.9689477390786679,0.9660840371941596,0.0032005467236693105,23
31.158932733535767,5.6635047380464165,0.5043630123138427,0.08118527190371383,True,balanced,15,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9671503892640196,0.9614161163524007,0.9676839331605923,0.9690202916746415,0.9698226976044998,0.9670186856112309,0.0029569441166703517,21
48.357904005050656,6.259473624698972,0.7541628837585449,0.14452905827794468,True,balanced,15,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9678126013028525,0.961399855682828,0.968344429624195,0.9698773333874361,0.9703035629322891,0.9675475565859202,0.0032100751599017326,18
16.660611629486084,3.2366101526419784,0.2665609836578369,0.04316052234788691,True,balanced,15,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9661625908825978,0.9586620213862118,0.9666842749330142,0.9671794048624773,0.9686751119401509,0.9654726808008904,0.0035070640184830795,24
31.48059434890747,4.537247953511412,0.4654105186462402,0.020944016010076304,True,balanced,15,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9673436525432059,0.9604342105989432,0.9677087717063156,0.9679818465288171,0.9699512516711842,0.9666839466096933,0.003252829696321386,22
41.717951488494876,3.9957861251347215,0.5729942798614502,0.015376413243978418,True,balanced,15,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9674952944755046,0.9610683767122745,0.9682523106933595,0.9686809807302116,0.9701590421968466,0.9671312009616393,0.0031533134596097344,20
17.39987850189209,2.400064363234884,0.29550442695617674,0.05436474542760141,True,balanced,20,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9829035842245248,0.9805564535390154,0.9851222332433427,0.9827930415075221,0.9846694239263216,0.9832089472881453,0.0016183697022106444,3
30.452734375,1.3751700735044636,0.6264183521270752,0.24276228604936853,True,balanced,20,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9838644182387427,0.9817557898053358,0.9856808021612071,0.9837724111932483,0.9855382270775155,0.9841223296952097,0.0014299002868905545,2
45.84759488105774,1.8618271486447002,0.8793822288513183,0.045101701765096744,True,balanced,20,1,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.984171804565847,0.9819916068092523,0.9859674897002084,0.9841651287404949,0.9857954844320876,0.9844183028495781,0.0014359889424988299,1
16.654069328308104,1.2308206613332735,0.3373081684112549,0.08664920175528848,True,balanced,20,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9814329260060469,0.9777911327436031,0.9824090137217675,0.9807261090112305,0.9824643448991456,0.9809647052763587,0.0017136316601776098,7
32.8594395160675,3.8184287147453517,0.5895768165588379,0.07333053831460626,True,balanced,20,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9820201002761181,0.9790723690796058,0.9831056864456578,0.9819508059548661,0.9831554629024524,0.98186088493174,0.0014855786014341219,5
50.79228849411011,3.260728348168925,0.7867192268371582,0.03679865123499458,True,balanced,20,1,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9822374561987537,0.9793663291657785,0.9832418882008853,0.9824651801629974,0.983519264196215,0.982166023584926,0.0014779466120968426,4
15.202281713485718,1.0324289624808025,0.2553367614746094,0.015218048797233397,True,balanced,20,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9795143907671618,0.9773710405829017,0.9813235021424551,0.9797336114454824,0.9807426306549147,0.979737035118583,0.001354666923797507,11
31.135948038101198,2.418583141176992,0.537541675567627,0.031830820058943346,True,balanced,20,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.980288935688455,0.9781119453116387,0.9822214938900906,0.9810111928603427,0.981629153824006,0.9806525443149064,0.0014234361391023246,9
44.66940941810608,2.4349323282672595,0.7289843559265137,0.09828462456635115,True,balanced,20,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9808810329135346,0.9779872304514305,0.9824373580081783,0.9814192014042058,0.9821239713343084,0.9809697588223315,0.001586908963842922,6
14.597024393081664,0.9087453483398499,0.24652414321899413,0.015497800663385521,True,balanced,20,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9795681703211154,0.9767889384482936,0.9804622833769264,0.9798496738393127,0.980764491561205,0.9794867115093707,0.0014142714739167224,12
29.43489565849304,1.6101557071187664,0.40982975959777834,0.037366927789220905,True,balanced,20,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9802931873314168,0.9774322045693675,0.9816648270230249,0.9808096500659154,0.9816640715855894,0.9803727881150628,0.0015608327123056373,10
34.37218341827393,3.2743306670479893,0.5292020797729492,0.0400224407065786,True,balanced,20,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9805922195530523,0.9774887439617347,0.9821877791073073,0.9810547535531428,0.9822425275803686,0.980713204751121,0.0017344531260650383,8
