mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_solver,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1.5329961776733398,0.06535768508911133,0.02669203281402588,0.002060532569885254,0.1,500,lbfgs,"{'C': 0.1, 'max_iter': 500, 'solver': 'lbfgs'}",0.7271471527856699,0.728980823917802,0.7280639883517359,0.0009168355660660321,3
1.7449328899383545,0.03306245803833008,0.019875526428222656,0.0034172534942626953,1.0,500,lbfgs,"{'C': 1, 'max_iter': 500, 'solver': 'lbfgs'}",0.727438917949635,0.7289894529865062,0.7282141854680706,0.0007752675184355962,1
1.8417198657989502,0.02215266227722168,0.012830734252929688,0.0005609989166259766,10.0,500,lbfgs,"{'C': 10, 'max_iter': 500, 'solver': 'lbfgs'}",0.7273405131481586,0.728974820568482,0.7281576668583203,0.0008171537101616666,2
