mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.24367213249206543,0.04953239044710681,0.013430309295654298,0.009447035592648716,0.01,500,lbfgs,"{'C': 0.01, 'max_iter': 500, 'solver': 'lbfgs'}",0.727425081202651,0.7166183744671089,0.7176190769578704,0.7163079299406813,0.7241137957912309,0.7204168516719085,0.0045149061384752885,7
0.22391061782836913,0.012585930551378384,0.010238838195800782,0.0020506200749687755,0.01,1000,lbfgs,"{'C': 0.01, 'max_iter': 1000, 'solver': 'lbfgs'}",0.727425081202651,0.7166183744671089,0.7176190769578704,0.7163079299406813,0.7241137957912309,0.7204168516719085,0.0045149061384752885,7
0.43866925239562987,0.12641247993996274,0.009931659698486328,0.0031993275280522535,0.1,500,lbfgs,"{'C': 0.1, 'max_iter': 500, 'solver': 'lbfgs'}",0.72785785370201,0.7182372061723115,0.7191475798976951,0.7175511252607114,0.7259223567758104,0.7217432243617077,0.004276846228341619,5
0.3624867916107178,0.024364971723260978,0.008075714111328125,0.0012114711531959078,0.1,1000,lbfgs,"{'C': 0.1, 'max_iter': 1000, 'solver': 'lbfgs'}",0.72785785370201,0.7182372061723115,0.7191475798976951,0.7175511252607114,0.7259223567758104,0.7217432243617077,0.004276846228341619,5
0.5559955596923828,0.14461197237498402,0.008916425704956054,0.002399897994024343,1.0,500,lbfgs,"{'C': 1, 'max_iter': 500, 'solver': 'lbfgs'}",0.7278689676458922,0.7183890718752923,0.7194272186602073,0.7176627868311252,0.7261336539997513,0.7218963398024536,0.00424140479680644,3
0.47005300521850585,0.06548029518650832,0.006564807891845703,0.0005318741654674842,1.0,1000,lbfgs,"{'C': 1, 'max_iter': 1000, 'solver': 'lbfgs'}",0.7278689676458922,0.7183890718752923,0.7194272186602073,0.7176627868311252,0.7261336539997513,0.7218963398024536,0.00424140479680644,3
0.46476030349731445,0.10296158695242412,0.005708551406860352,0.0012838574134876187,10.0,500,lbfgs,"{'C': 10, 'max_iter': 500, 'solver': 'lbfgs'}",0.727864417642021,0.718422637477621,0.7194324399761252,0.7176928466927662,0.7261734960610452,0.7219171675699158,0.004235955955837492,1
0.32369403839111327,0.030280295925668065,0.004460000991821289,0.00042278114212815636,10.0,1000,lbfgs,"{'C': 10, 'max_iter': 1000, 'solver': 'lbfgs'}",0.727864417642021,0.718422637477621,0.7194324399761252,0.7176928466927662,0.7261734960610452,0.7219171675699158,0.004235955955837492,1
